player_name,total_runs,total_wickets,strike_rate,economy_rate,is_opener,is_finisher,is_death_bowler,is_economical,seasons_played,num_seasons,teams_played_for,num_teams,one_franchise,active_recent,early_ipl_era,played_for_csk,played_for_mi,played_for_rcb,played_for_kkr,played_for_srh,played_for_dc,played_for_dd,played_for_pbks,played_for_kxip,played_for_rr,played_for_gl,played_for_rps,played_for_ktr,played_for_pwi,played_for_dh,played_for_gt,played_for_lsg,primary_role,secondary_role,nationality,batting_hand,bowling_style,is_wicketkeeper,is_captain,is_power_hitter,is_anchor,is_spinner,is_pacer,is_all_rounder,is_clutch,won_orange_cap,won_purple_cap,won_ipl_title,is_international_star,personality_tag,legacy_team,fan_perception,iconic_moment
MG Neser,0,0,0.0,15.5,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
K Santokie,0,3,0.0,11.25,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,,Left-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
JW Hastings,0,3,0.0,6.83,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
GS Sandhu,0,1,0.0,10.25,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
SM Boland,0,2,0.0,7.71,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
Tejas Baroka,0,0,0.0,9.43,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
SS Agarwal,0,1,0.0,10.5,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
NB Singh,0,1,0.0,3.75,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
K Khejroliya,0,6,0.0,10.62,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
CJ Dala,0,0,0.0,11.33,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
SC Kuggeleijn,0,2,0.0,8.88,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
S Midhun,0,0,0.0,13.5,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
O Thomas,0,5,0.0,7.9,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
S Sandeep Warrier,0,8,0.0,9.04,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
CJ Green,0,0,0.0,8.47,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
Monu Kumar,0,0,0.0,10.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
LI Meriwala,0,1,0.0,10.67,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Left-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
Jalaj S Saxena,0,0,0.0,9.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Off-break,False,False,False,False,True,False,True,False,False,False,False,False,,,,
IC Porel,0,1,0.0,9.75,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
Akash Singh,0,9,0.0,9.54,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
PH Solanki,0,2,0.0,6.33,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
M Pathirana,0,47,0.0,8.68,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Overseas,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
J Little,0,11,0.0,8.92,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
RS Hangargekar,0,3,0.0,10.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
NA Saini,0,0,0.0,17.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wicket-keeper | Bowler | All-rounder,,Indian,Right,Right-arm Fast,True,False,False,False,False,True,True,False,False,False,False,False,,,,
Yash Thakur,0,25,0.0,10.43,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
Suyash Sharma,0,22,0.0,8.74,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
SSB Magala,0,1,0.0,8.5,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
D Jansen,0,1,0.0,13.25,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
Gurnoor Brar,0,0,0.0,14.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
R Goyal,0,0,0.0,8.25,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
H Sharma,0,0,0.0,11.4,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
M Siddharth,0,5,0.0,8.38,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
MP Yadav,0,9,0.0,9.17,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
S Joseph,0,0,0.0,11.75,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
N Thushara,0,9,0.0,9.43,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
V Kaverappa,0,2,0.0,9.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
V Puthur,0,6,0.0,9.08,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
Zeeshan Ansari,0,6,0.0,9.84,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
Ashwani Kumar,0,11,0.0,11.32,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,,,,
E Malinga,0,18,0.0,9.46,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,True,True,True,Maverick,Mumbai Indians,Unplayable Yorker Specialist,The Yorker Specialist
Karim Janat,0,0,0.0,30.0,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Afghanistan,Right,Right-arm Medium,False,False,False,False,False,True,True,False,False,False,False,True,,,,
W O'Rourke,0,6,0.0,12.77,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
JA Duffy,0,6,0.0,11.5,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
Abhinandan Singh,0,3,0.0,12.62,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,,,,
AM Ghazanfar,0,4,0.0,10.3,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
B Muzarabani,0,4,0.0,10.71,False,False,False,False,[],0,[],0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
